age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500
-0.41223950213546623,-0.8782244882824988,-0.41875321281757444,-0.28022055118211286,7,2,-0.1226091846857413,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-0.18205013524416824,1
-0.21960859572593835,0.4408577050919286,1.0760261929977086,1.2402950688331134,27,6,0.2393792386675449,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.29582593879869423,1
0.9525556630605336,1.8243927969115112,0.8842866051522718,1.6525955303495037,19,4,26.804887357211907,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7471533420613978,1
-0.9518217611303841,-0.6626754366748355,-0.8594789770954098,-1.1818940269057001,9,2,-0.10795952264402867,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.18205013524416824,1
-0.45054996236913225,-0.9758620558801676,-0.8594789770954098,-1.1818940269057001,5,1,-0.03471121243546554,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6144099881606027,1
-0.5293680416611269,-0.5843703764355207,0.022868065881957184,-0.3835058907925906,21,4,0.040899946489502854,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,-0.7130235508473488,1
-0.3717718314194041,-0.6663738293868685,-0.1425367645254453,-0.18331442962730746,12,2,-0.1046515344410613,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.6144099881606027,1
0.9733687493814305,1.3914791190920959,1.1323772671629735,0.5594875200643291,4,4,-0.09751473892105653,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,-0.9785102586489391,0
-0.5764271888511775,-0.8386180645118191,-1.0539382754067395,-0.0935414337165721,14,3,-0.08196818676357079,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.853330258787504,1
-0.7121317075308056,-0.9629849248919076,0.03285139332383169,-0.15550683819371733,23,2,-0.08527617496653815,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.8798966959621929,1
-0.6508509504938467,-0.4544895487393105,0.3154691113710498,0.5785381848942237,13,3,-0.053614002166707635,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-0.8015368192283991,1
0.22361826172194896,0.34042953208427135,0.5217359331684502,1.9362097658155573,2,3,-0.049360874477178164,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.1453834037637833,1
-0.185692453141598,2.006790801118589,2.2391667579780967,1.8512211834465766,35,7,0.027538774207030617,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-0.4475368430457585,1
0.3768601026566128,0.5651909437200893,2.127393291270067,1.4293808912923847,9,2,-0.020534120137033963,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.1453834037637833,1
-0.13316038306102365,-0.708737236815609,-0.41875321281757444,-0.327107803891305,6,1,-0.12402689391558445,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.08343657255742204,1
-0.38599344126631235,-0.9215293047652113,-0.0007801482909880455,-0.4311760475358881,6,1,-0.12449946365886551,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9785102586489391,0
-0.6530481093185094,0.28979517368134816,-0.558718800208639,0.38866945840084677,10,5,0.23972726738068167,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0.7913834275811429,1
1.3640635367487433,1.6033297779877265,1.9610929464409679,1.3578756561774388,9,5,0.447309925711208,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1.4639674531256914,1
0.46770263297085296,-0.20303246607300046,-0.8694623045372842,0.10189461035266424,4,1,-0.12449946365886551,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.4475368430457585,0
-0.8850680812029015,-0.20303246607300046,0.9306543518756624,1.3443633124776964,17,5,0.0021492275404565537,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-0.4475368430457585,1
0.6307717661030997,-0.06578847470465196,-0.8594789770954098,-1.1818940269057001,21,1,0.08106837466839231,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.9785102586489391,0
-0.18681100672506268,0.5283415036074707,-0.11162493337651828,-0.5280821690906935,5,3,0.19732053151553125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2.5613302111527845,1
-0.352077298681972,-0.8929844373787029,-0.0725539708299131,0.023256249593648175,3,1,-0.12213661494246024,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.331223897382867,1
-0.8686493125313303,-0.28500229727242066,-0.2470134470566901,0.11937946711434835,30,2,-0.09909883995750894,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.2073302349701445,1
1.5019652142530342,1.143686807385891,0.46810456946907797,-0.021253294567520724,5,3,0.24646778481676068,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6144099881606027,1
-1.3053645901897624,-1.1315307673048254,-1.3101880688151195,-0.6996831347882811,11,2,-0.11410292930668235,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.08343657255742204,0
-0.8850680812029015,-0.18000156600261366,-0.18794266242553226,-0.02919832069140366,9,4,0.03853709777309759,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.08343657255742204,1
0.3484168829627961,-0.30342701732873006,0.7997765775047758,0.2687111625084978,6,1,-0.11693834776636866,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.1453834037637833,1
0.22693397413007635,2.3402513367362467,-1.4946640396845747,-1.737204958651983,10,3,-0.04175405636480861,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.4475368430457585,1
-0.7537179318303324,0.46479639246435983,2.127393291270067,1.4293808912923847,9,3,0.03452025495520865,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.08343657255742204,1
1.3093742561857729,0.871955808307255,1.380434761972872,0.7763519375114835,3,2,-0.07015394318154447,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0.7130235508473488,1
-1.6785620036443059,-2.009394710133727,-0.8594789770954098,-1.1818940269057001,3,1,-0.09141958162919184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.9785102586489391,0
-0.47244165393122706,-0.994286775936477,-0.3760670253833801,-0.5423774168245412,5,1,-0.11930119648277393,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6144099881606027,1
0.7238114552420026,1.4393564938369585,1.0678670616000303,2.036305496398199,15,4,-0.01580842270422344,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.7913834275811429,1
-0.6530481093185094,-0.49688657791997853,-0.6631954827398837,0.2592003283164044,9,3,-0.1249011479406544,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-0.9785102586489391,1
-0.08502263062977503,0.13318505320271845,-0.33424318517007867,0.03357898426555433,7,4,0.010182913176234445,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-0.4475368430457585,1
-0.7044616258156191,0.7033763441424099,0.3818035129781895,-0.09670204629870068,2,3,-0.059349037685705,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.9785102586489391,0
-0.7406148755668889,-1.2199895966262668,-0.7350024724796123,-1.02458830894196,9,1,-0.13111544006480025,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.9785102586489391,0
-0.8533091491009573,-1.3148365588139472,-0.6931786322663108,-0.7822940086092389,8,1,-0.12331803930066287,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1453834037637833,1
-0.5512597332232219,-0.7032232694994872,-0.0961690178020547,-0.06970635534492343,21,2,-0.10819580751566919,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.127684020787638,1
-0.6136190955013788,0.1884592133716465,-0.8594789770954098,-1.1818940269057001,2,5,0.2718972872551292,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0.968409964343243,1
0.3002391821892808,-0.09248414573514407,1.4513130700901007,1.2347277512572532,16,2,0.06925413108636601,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.4108701115653735,1
0.4129734040656159,-0.24909426621377395,0.41268217692631287,1.1076363297208347,19,1,-0.06306539703232869,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.269277066176506,1
-0.5819001117417012,-0.3890952412401832,-0.6077730901971186,-0.06970635534492343,12,2,-0.05833969959951816,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.9785102586489391,1
-0.45166851595259694,-0.5014927579340559,-0.023499680841433276,0.27349557605025204,10,2,-0.09189215137247289,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.4475368430457585,1
2.0689120877005704,1.1445945946879355,0.46810456946907797,-0.021253294567520724,4,1,-0.08433103547997604,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.9785102586489391,0
-0.1561306798643166,-0.7280697441739629,0.4326819990108655,0.530868028150926,15,1,-0.12071890571261709,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9785102586489391,0
-0.5972402751720743,-0.13303197855979576,0.08193885051311502,-0.016468881025766494,17,4,0.18030802075741334,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,-0.2705634036252185,1
-1.1838417330147761,-1.0661364598056982,-1.440137161563506,-1.1087939872768358,7,2,-0.11504806879324446,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,-0.9785102586489391,1
-0.6190920183919025,0.38373434856698396,0.05192253378588435,0.5586756195845163,15,4,0.062165584937150214,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,-0.5802801969465538,1
1.0751171771344514,1.3822667590639413,-0.8594789770954098,-1.1818940269057001,3,3,-0.11043498000456037,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-0.4475368430457585,1
0.7314815369571891,1.7866355694968483,1.1314485855404737,0.5586756195845163,2,5,-0.04220344656218173,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.08343657255742204,1
1.1780241068132038,0.677588460413962,-0.8594789770954098,-1.1818940269057001,1,3,-0.012823620222988552,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.9785102586489391,1
1.8445621975313655,2.111791532388396,3.4559055194570543,2.590833524110377,22,2,-0.08905673291278657,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6144099881606027,1
0.8310727542278139,0.10279098946019323,0.7997765775047758,0.2687111625084978,3,1,-0.10795952264402867,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1453834037637833,1
-0.4188309786094547,-0.9491663848496755,-0.22067868961865572,-0.018063685539684488,19,1,-0.11741091750964971,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.4475368430457585,1
0.7862107658624263,1.057077174420466,0.7997765775047758,0.2687111625084978,8,3,0.1916496945961586,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1.9418435271685541,1
-0.4604172029089815,0.575344712802216,-0.8594789770954098,-1.1818940269057001,0,3,0.07634267723558179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.8798966959621929,1
-0.5195008011212776,-0.08145621110290052,-0.6668438748282765,0.2337704454308376,14,3,0.0007315183106133962,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,-0.09353686686311802,1
0.3724657850072871,0.2990075337095029,0.7997765775047758,0.2687111625084978,5,2,-0.06542824574873395,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.4475368430457585,1
0.8004323757093346,0.5449506490596916,0.7997765775047758,0.2687111625084978,9,2,-0.0370740611518708,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8798966959621929,1
-0.8095657143190342,-0.9418032211775372,-0.4096653997973963,-0.7012779393021994,6,2,-0.12612982927318514,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.534763773978096,1
-0.36410174970421755,-0.4508247777792051,-0.8594789770954098,-0.11578170757430278,4,3,-0.11607672553053662,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.4475368430457585,1
-0.5873730346322249,0.31188466469776277,0.15006428096364735,0.8017818203970503,30,6,0.4603055936514369,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0.3489232803590123,1
-0.4407226701715495,-0.6903125167592997,-0.8594789770954098,-0.8593665613000445,3,2,-0.11221265033355814,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.7130235508473488,1
0.7019197636799078,2.1044283687162575,0.1355370470116838,-0.31200065567764446,8,4,0.14722813872773965,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1.6763568193669638,1
-0.8850680812029015,-1.3415658515963669,-0.7686008468936285,-0.931654700449096,5,1,-0.13149349585942507,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9785102586489391,0
0.3276037966418994,0.9290455430802722,0.46810456946907797,-0.021253294567520724,2,3,0.02436000547466602,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0.6144099881606027,1
1.3859552283108383,0.7816814043817247,0.8007052591272756,0.2695230629883106,4,2,-0.060466263444282894,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.18205013524416824,1
-0.623486336041228,-1.121410619974626,-0.8594789770954098,-1.1818940269057001,3,1,-0.12733488211855182,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9785102586489391,1
-0.7548364854137971,0.23637020986843643,0.22004707465917955,0.1789671630434701,13,4,-0.012500434501256073,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.6144099881606027,1
3.6821859417948004,2.5023754245309986,-0.8594789770954098,-1.1818940269057001,1,1,-0.0370740611518708,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.1453834037637833,1
0.6526634576651944,0.28333979731125447,0.7870735395970088,0.9225230203235044,18,3,-0.08716645393966237,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,-0.7130235508473488,1
1.578586134720366,1.3214450098269634,1.795721283234369,2.081597944593473,6,3,0.34098173347297117,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.18205013524416824,1
-0.7843583103488119,-1.0919243435341457,0.5362631671204138,0.6587713501671579,22,2,-0.11268522007683919,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.08343657255742204,1
0.24335274280164754,-0.39185222489824406,-0.8594789770954098,-0.3636433254828834,1,1,-0.0370740611518708,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9785102586489391,0
-1.0525315319844737,-1.1177122272625934,-0.8594789770954098,-1.1818940269057001,20,3,-0.025259817569844488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.6144099881606027,1
0.834348518293675,0.10554797311825427,-0.8594789770954098,-1.1818940269057001,0,1,-0.11930119648277393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.9785102586489391,0
-0.4855846585369373,1.643877610812378,0.46810456946907797,1.4818064651317286,7,5,0.16424064948585756,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,3.4462505055970456,1
-0.28092930110516384,-0.1284257985457184,-0.42240160490596707,0.024039153627753402,8,2,-0.09685413367692394,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.8798966959621929,1
-0.7537179318303324,-1.2310175312585105,-0.9985158828639743,-1.303447127311967,3,1,-0.13149349585942507,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9785102586489391,0
-0.8850680812029015,-1.3415658515963669,-0.8594789770954098,-1.1818940269057001,2,1,-0.13099729762897996,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.9785102586489391,0
-0.49653050431798473,-0.04921295100435913,-0.19613496102401407,-0.601965112753663,18,4,0.06925413108636601,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-0.18205013524416824,1
-0.799698473779185,-0.5972811291757083,0.6761955873106746,0.4283945890202612,8,2,-0.09141958162919184,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.9785102586489391,1
1.6311182048009407,0.7761338153136755,1.1314485855404737,0.5586756195845163,9,1,-0.06070254831592342,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08343657255742204,1
-0.6453780276033229,0.07885230208776231,-1.107536471905308,0.11618985808651211,9,3,-0.08669388419638131,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-0.4475368430457585,1
1.2338319409596392,1.5582093869009253,-0.8594789770954098,-1.1818940269057001,4,3,0.11887395413087651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.968409964343243,1
-0.7843583103488119,0.13964042957281214,0.24004689674373222,0.7874865726632027,27,5,0.09760831568322915,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,-0.18205013524416824,1
-0.851151938618561,-0.7234635641598854,-0.38969874491364725,-0.5042470907190447,3,3,-0.07724248933076026,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,-0.7130235508473488,1
0.32213087375137567,0.32570320473999487,1.3241168550084104,0.755706468167671,11,2,-0.08716645393966237,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.4475368430457585,1
-0.9496246023057212,-0.052877721964464434,0.13643256143338015,0.18134487159149332,16,4,-0.00369276941423504,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.3489232803590123,1
-0.31923976133882975,-0.22330638248532625,0.6062459608159462,1.664513069535328,11,2,0.03853709777309759,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.3489232803590123,1
-0.18681100672506268,-0.7538912496543381,-0.5278069690597119,-0.5701850082581313,4,1,-0.12887073378421524,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6763568193669638,0
0.08571658421765806,1.6862410182411185,1.9856366750356094,1.7217230569164266,10,6,0.17383381527446293,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.4374365487400626,1
-1.3578966602703366,-1.7395129074111075,-0.584158043224977,-0.9411945310868971,1,1,-0.12213661494246024,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9785102586489391,0
-0.7843583103488119,-1.2282605476004496,-0.8594789770954098,-1.1818940269057001,5,2,-0.12943781747615252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.8798966959621929,1
-0.6847670930781871,-0.5272806416625037,0.07557074795882958,0.5245178065409614,21,3,-0.0824407517811544,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.6763568193669638,1
0.28054464945184887,0.3127924519998072,-0.1952394466023177,2.4454453453324616,6,2,-0.0559768508831129,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.9785102586489391,1
-0.5862944293910268,-0.636887552946388,-0.31062813819793694,-0.5741575213200728,6,2,-0.12213661494246024,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.7130235508473488,1
-0.25136752782788246,-0.2721251662841606,-0.8594789770954098,-1.1818940269057001,1,3,-0.017462416805707124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,-0.4475368430457585,1
-0.4210281374341175,1.1814440348005544,-0.8594789770954098,-1.1818940269057001,5,4,-0.041799758584681324,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,-0.4475368430457585,1
3.279426755062975,3.0587481754284576,2.119200992671585,2.5074107498096065,4,3,-0.11227172155146828,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-0.9785102586489391,0
-0.07407678484872757,1.812423453225296,2.127393291270067,1.4293808912923847,10,4,0.10280658285932073,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,-0.09353686686311802,1
-0.985777852056991,-0.6396445366044489,-0.38969874491364725,-0.7711883699032274,6,3,-0.12293998350603803,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-0.4475368430457585,0
-0.6180134131507045,0.769712060695509,0.06737844936034794,0.9781382031906848,16,5,0.24646778481676068,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,-0.3147934891449634,1
-0.8850680812029015,-1.3415658515963669,-0.7504252208532723,-1.086553713419105,2,1,-0.12449946365886551,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6763568193669638,1
